id;nome;Municipio;Classificação autora;UF;decimallon;decimallat
2773;Elisio Giacomelli;Ibarama;Guarani;RS;-53.24130019;-29.41661405
2774;Rejane Puntell;Ibarama;Guarani;RS;-53.22740927;-29.35939584
2775;Lajeadinho;Igrejinha;Guarani;RS;-50.75065728;-29.58430681
2776;RST 107;Lajeado Grande;Guarani;RS;-52.02268922;-29.40689244
2777;RST 102;Lajeado Grande;Guarani;RS;-51.95474284;-29.44392874
2778;U - 470;Machadinho;Guarani;RS;-51.80196025;-27.4991409
2779;U-455;Machadinho;Guarani;RS;-51.79944444;-27.49361111
2780;U - 486;Machadinho;Guarani;RS;-51.79808025;-27.50578935
2781;U-454;Machadinho;Guarani;RS;-51.79805556;-27.50694444
2782;U-453;Machadinho;Guarani;RS;-51.79388889;-27.51027778
2783;U-452;Machadinho;Guarani;RS;-51.78888889;-27.50638889
2784;Amancio Rodrigues Pimentel;Machadinho;Guarani;RS;-51.77166667;-27.52888889
2785;U - 487;Machadinho;Guarani;RS;-51.77080489;-27.49116515
2786;U-450;Machadinho;Guarani;RS;-51.76333333;-27.52555555
2787;Jazida de Areia Walter Medeiros;Maquiné;Guarani;RS;-50.1615666;-29.74281986
2788;Ramalhete 2;Maquiné;Guarani;RS;-50.12776041;-29.75502285
2789;Bassani 2;Maquiné;Guarani;RS;-50.12352136;-29.74179211
2790;Ireno Petrini;Marques de Souza;Guarani;RS;-52.15737974;-29.25403365
2791;RST 110;Marques de Souza;Guarani;RS;-52.15169861;-29.23469771
2792;Fredolin Chütz 2;Mata;Guarani;RS;-54.44116667;-29.52816667
2793;Joana M Oliveira;Mato Queimado;Guarani;RS;-54.67146517;-28.26763336
2794;U-447;Maximiliano de Almeida;Guarani;RS;-51.82861111;-27.51555555
2795;U - 466;Maximiliano de Almeida;Guarani;RS;-51.8236148;-27.51548039
2796;U - 467;Maximiliano de Almeida;Guarani;RS;-51.82179383;-27.51432663
2797;U-448;Maximiliano de Almeida;Guarani;RS;-51.80388889;-27.52888889
2798;U-367: Jose Sudback;Maximiliano de Almeida;Guarani;RS;-51.78472222;-27.52055555
2799;U-464;Maximiliano de Almeida;Guarani;RS;-51.78307811;-27.51464928
2800;U-366: Miguel Rodrigues da Silva;Maximiliano de Almeida;Guarani;RS;-51.78277778;-27.52027778
2801;Bacupari;Mostardas;Guarani;RS;-50.38335715;-30.50153281
2802;RS-3: Viuva Pedro Marobim;Muçum;Guarani;RS;-51.74176388;-29.13606484
2803;RS-NO-185;Nonoai;Guarani;RS;-52.80034024;-27.20641481
2804;RS-NO-184;Nonoai;Guarani;RS;-52.79683343;-27.2055392
2805;RS-NO-179;Nonoai;Guarani;RS;-52.78508578;-27.21013003
2806;RS-NO-182;Nonoai;Guarani;RS;-52.78139546;-27.20850723
2807;RS-NO-169;Nonoai;Guarani;RS;-52.78048803;-27.21302263
2808;RS-NO-165;Nonoai;Guarani;RS;-52.77493565;-27.21684781
2809;RS-NO-126;Nonoai;Guarani;RS;-52.77193448;-27.25556121
2810;RS-NO-147;Nonoai;Guarani;RS;-52.77069352;-27.23905978
2811;RS-NO-161;Nonoai;Guarani;RS;-52.76785477;-27.21468993
2812;RS-NO-159;Nonoai;Guarani;RS;-52.76665229;-27.2114197
2813;RS-NO-152;Nonoai;Guarani;RS;-52.76599537;-27.22545408
2814;RS-NO-141;Nonoai;Guarani;RS;-52.76461015;-27.23621223
2815;RS-NO-67;Nonoai;Guarani;RS;-52.72869791;-27.23886539
2816;RS-NO-32;Nonoai;Guarani;RS;-52.68598789;-27.29429738
2817;RS-NO-33;Nonoai;Guarani;RS;-52.68536203;-27.29433201
2818;Romildo Petermann A;Nova Palma;Guarani;RS;-53.26681246;-29.43186195
2819;Verno Manske;Nova Palma;Guarani;RS;-53.25324315;-29.40541498
2820;Sitio do Chapeu;Novo Hamburgo;Guarani;RS;-51.00369027;-29.74384232
2821;Sitio Bier Scharlau;Novo Hamburgo;Guarani;RS;-50.98864525;-29.72269638
2822;Torre 135 / Torre 136;Osório;Guarani;RS;-50.33486831;-29.88028669
2823;drink shampoo;Osório;Guarani;RS;-50.252792;-29.87017839
2824;Lauro Rodrigues;Osório;Guarani;RS;-50.25225625;-29.85037581
2825;Areal Moro;Osório;Guarani;RS;-50.23171746;-29.88277274
2826;Capao da Areia;Osório;Guarani;RS;-50.16666667;-29.98333333
2827;RS - LC - 96;Palmares do Sul;Guarani;RS;-50.47816667;-30.369
2828;Leonardo Boeira;Palmares do Sul;Guarani;RS;-50.38304639;-30.4483637
2829;Fazenda Joao Terra;Palmares do Sul;Guarani;RS;-50.3555;-30.41716667
2830;RS-LC-89;Palmares do Sul;Guarani;RS;-50.35255978;-30.35232935
2831;RS-LC-92;Palmares do Sul;Guarani;RS;-50.35245206;-30.3986751
2832;RS - LC - 90;Palmares do Sul;Guarani;RS;-50.35033333;-30.39816667
2833;RS-LC-85;Palmares do Sul;Guarani;RS;-50.34656483;-30.36667448
2834;Lagoa da Porteira 3;Palmares do Sul;Guarani;RS;-50.33235668;-30.38554361
2835;Arnaldo Quinot;Palmitos;Guarani;RS;-53.06682564;-27.14661129
2836;RS-SIN-005;Parobé;Guarani;RS;-50.90445992;-29.66951797
2837;RS-SIN-004;Parobé;Guarani;RS;-50.89897582;-29.68681492
2838;Las Acacias;Pelotas;Guarani;RS;-52.26566786;-31.76808742
2839;Campo de Tiro;Pelotas;Guarani;RS;-52.26470246;-31.76727226
2840;Jose Hillal/ Hospital;Pelotas;Guarani;RS;-52.23605796;-31.75319171
2841;Toto;Pelotas;Guarani;RS;-52.19542019;-31.7232087
2842;Arroio Sujo;Pelotas;Guarani;RS;-52.16431427;-31.70311342
2843;Lagoinha;Pelotas;Guarani;RS;-52.04948727;-31.60817847
2844;Soteia;Pelotas;Guarani;RS;-52.01611246;-31.63146268
2845;Adelar Konrad;Pinhal Grande;Guarani;RS;-53.23988555;-29.41178412
2846;Sirilo Larsch;Pinhal Grande;Guarani;RS;-53.23351762;-29.40801167
2847;Pedro Osório Stieler;Pinhal Grande;Guarani;RS;-53.22953396;-29.39072038
2848;Praca da Alfandega;Porto Alegre;Guarani;RS;-51.23109483;-30.02948478
2849;Sr. Romeu;Porto Alegre;Guarani;RS;-51.15547686;-30.26098134
2850;Vila Restinga;Porto Alegre;Guarani;RS;-51.13285397;-30.15116227
2851;Sitio Guarani Paina l (RS-PA-01;Quevedos;Guarani;RS;-54.03319383;-29.38876327
2852;Sitio Guarani Paina ll (RS-PA-02);Quevedos;Guarani;RS;-54.02935415;-29.40357725
2853;VEREADOR NELSON ELLI.;Rio dos Índios;Guarani;RS;-52.96144107;-27.17435155
2854;DELCIR MUSELINI;Rio dos Índios;Guarani;RS;-52.95650049;-27.17111732
2855;ALBINO CAVASATTO;Rio dos Índios;Guarani;RS;-52.85474094;-27.17109216
2856;JOaO BIDIN;Rio dos Índios;Guarani;RS;-52.85303792;-27.17062729
2857;RS-RI-103;Rio dos Índios;Guarani;RS;-52.83940713;-27.21260439
2858;Tarso Malacarne;Rio dos Índios;Guarani;RS;-52.8346338;-27.21819063
2859;RS-RI-55;Rio dos Índios;Guarani;RS;-52.82399298;-27.20771546
2860;RS-RI-53;Rio dos Índios;Guarani;RS;-52.80439198;-27.20414236
2861;RS-RI-54;Rio dos Índios;Guarani;RS;-52.80372597;-27.20603731
2862;Quiterio Pereira;Rio Grande;Guarani;RS;-52.55225888;-32.53929298
2863;Roger Llopart/Mario Rodrigues;Rio Grande;Guarani;RS;-52.50417717;-32.51727397
2864;Floriano Fonseca Peixoto;Rio Grande;Guarani;RS;-52.44217462;-32.28313706
2865;Palma;Rio Grande;Guarani;RS;-52.33027184;-32.04706299
2866;Edmar Mendes da Costa;Rio Grande;Guarani;RS;-52.29765604;-31.86911305
2867;Oscar Abreu (Ulisses Miranda???);Rio Grande;Guarani;RS;-52.29597072;-31.86047912
2868;Marcelino do Amaral Brancao;Rio Grande;Guarani;RS;-52.28437834;-32.03025254
2869;Valpirio Mendes Borges;Rio Grande;Guarani;RS;-52.27510578;-31.85893998
2870;Fernando Lopes;Rio Grande;Guarani;RS;-52.27461673;-31.99215694
2871;Levi Magalhaes;Rio Grande;Guarani;RS;-52.26579153;-31.85799562
2872;Valdir Texeira Machado;Rio Grande;Guarani;RS;-52.25798818;-31.86011181
2873;Pedro Ferreira;Rio Grande;Guarani;RS;-52.25515526;-32.04603392
2874;alvaro Bastos;Rio Grande;Guarani;RS;-52.24836133;-31.88772085
2875;Carlos Costa Amaral;Rio Grande;Guarani;RS;-52.2464449;-31.98940581
2876;Joao Branco Faria;Rio Grande;Guarani;RS;-52.24637412;-31.98651982
2877;Jose Figueiredo dos Santos B;Rio Grande;Guarani;RS;-52.24514485;-31.99424474
2878;Nair Vieira;Rio Grande;Guarani;RS;-52.24481949;-31.98504663
2879;Jose dos Santos Figueiredo;Rio Grande;Guarani;RS;-52.24462075;-31.99305913
2880;Lacides Antunes Goncalves;Rio Grande;Guarani;RS;-52.24373988;-32.00465057
2881;Quiteria Barreira 3 - 04;Rio Grande;Guarani;RS;-52.24354668;-32.01466563
2882;Pedro Barros;Rio Grande;Guarani;RS;-52.24342754;-31.98229086
2883;Fazenda Soares;Rio Grande;Guarani;RS;-52.2426911;-31.9126744
2884;Quiteria Barreira 3 - 03;Rio Grande;Guarani;RS;-52.2422099;-32.01367741
2885;Fazenda Jose Lerchmann;Rio Grande;Guarani;RS;-52.23899867;-31.92834384
2886;Povo Novo;Rio Grande;Guarani;RS;-52.22470691;-31.92106718
2887;Sitio Mujica;Rio Grande;Guarani;RS;-52.21710625;-32.15000262
2888;Justiniano Nunes;Rio Grande;Guarani;RS;-52.21088382;-32.0387878
2889;Nelson Reis de Oliveira;Rio Grande;Guarani;RS;-52.20321045;-32.08122278
2890;Rosalvo Costa;Rio Grande;Guarani;RS;-52.17796099;-31.91226265
2891;alvaro dos Santos Silva / Antônio Cruz;Rio Grande;Guarani;RS;-52.1682149;-32.11210395
2892;Familia Zogbi;Rio Grande;Guarani;RS;-52.15704421;-32.10543186
2893;Campos da Hidraulica;Rio Grande;Guarani;RS;-52.12709389;-32.05192817
2894;Alberto Tavares Pereira;Rio Grande;Guarani;RS;-52.10706028;-32.03488362
2895;Aldeia da Quaresma;Rolador;Guarani;RS;-54.91825294;-28.20020471
2896;Estancia Velha 1;Santa Maria;Guarani;RS;-54.0150595;-29.68923765
2897;Manuel E. Casanego;Santa Maria;Guarani;RS;-54.00566116;-29.65193131
2898;Iva Teixeira Galvao;Santa Maria;Guarani;RS;-53.99242214;-29.72207719
2899;Cabeceira do Raimundo;Santa Maria;Guarani;RS;-53.99218585;-29.72421095
2900;Eugênio Luiz de avila;Santa Maria;Guarani;RS;-53.9568918;-29.74647849
2901;Jorge Henrique Pedro Rech;Santa Maria do Herval;Guarani;RS;-53.85916789;-29.71651046
2902;Seminario Sao jose;Santa Maria do Herval;Guarani;RS;-53.80485557;-29.71636524
2903;Marino Lopes e Seminario Sao Jose;Santa Maria do Herval;Guarani;RS;-53.79641216;-29.71630947
2904;Rodolfo Gomes da Silva;Santa Maria do Herval;Guarani;RS;-53.79591953;-29.70785959
2905;Francisco Barrachini;Santa Maria do Herval;Guarani;RS;-53.78505895;-29.69956513
2906;Rincao dos Flores;Santa Maria do Herval;Guarani;RS;-53.81495262;-29.68681959
2907;Morro da Flecha 2;São Francisco de Paula;Guarani;RS;-50.38701338;-29.48088575
2908;Goiabeira 2;São Francisco de Paula;Guarani;RS;-50.37417766;-29.48324471
2909;RS LC 73;São José do Norte;Guarani;RS;-52.01981057;-31.9730265
2910;Patricia;São Luiz Gonzaga;Guarani;RS;-54.98972548;-28.26878145
2911;Antônio Halmenschlager;São Luiz Gonzaga;Guarani;RS;-54.88580105;-28.33646767
2912;Sao Lourenco Martir;São Luiz Gonzaga;Guarani;RS;-54.70915557;-28.46262254
2913;Reducao de Sao Miguel Arcanjo;São Miguel das Missões;Guarani;RS;-54.55586675;-28.54805452
2914;Sitio Litico de Cacadores Coletores de Floresta com Insercao Ceramica;São Miguel das Missões;Guarani;RS;-54.55083333;-28.59722222
2915;Sr. Solon;Sentinela do Sul;Guarani;RS;-51.58616119;-30.61071478
2916;Bibico Curtinaz Pacheco;Sentinela do Sul;Guarani;RS;-51.54128078;-30.54131009
2917;Jose Curtinaz Pacheco;Sentinela do Sul;Guarani;RS;-51.53688112;-30.5431601
2918;PARNA V;Tavares;Guarani;RS;-51.15361111;-31.41611111
2919;Estelvadino Luis Rodrigues II;Tavares;Guarani;RS;-51.14944444;-31.44638889
2920;Napoleao Araújo Brum;Tavares;Guarani;RS;-51.13027778;-31.38694444
2921;Capororoca I;Tavares;Guarani;RS;-51.04805556;-31.28444444
2922;Parizinho 4;Tenente Portela;Guarani;RS;-53.73535115;-27.34285421
2923;Familia Nunes;Terra de Areia;Guarani;RS;-50.0950486;-29.61400863
2924;Sanga Funda;Terra de Areia;Guarani;RS;-50.08114961;-29.62299562
2925;Sitio Lima;Terra de Areia;Guarani;RS;-50.04664988;-29.57471989
2926;Mars;Terra de Areia;Guarani;RS;-50.04590638;-29.6231439
2927;Sitio Do Manoel Joao;Terra de Areia;Guarani;RS;-50.04296188;-29.56731129
2928;Sitio do Onildo Aguiar;Terra de Areia;Guarani;RS;-50.03777492;-29.57979084
2929;Sitio do Areal 2;Terra de Areia;Guarani;RS;-50.02484864;-29.58196168
2930;Sitio arqueológico Trovoada;Terra de Areia;Guarani;RS;-50.01496314;-29.69087143
2931;Fazenda Santo Antônio (Irma da Giza);Terra de Areia;Guarani;RS;-49.99655976;-29.59874775
2932;Familia Machado;Torres;Guarani;RS;-49.77757545;-29.32181162
2933;RS LN - 021;Torres;Guarani;RS;-49.77661667;-29.40068333
2934;RS-204;Torres;Guarani;RS;-49.77221464;-29.3971108
2935;Balneario de Itapeva;Torres;Guarani;RS;-49.77034225;-29.391706
2936;Caixa dagua;Torres;Guarani;RS;-49.76866667;-29.38743333
2937;RS - LN - 06;Torres;Guarani;RS;-49.76476667;-29.38568333
2938;Sambaqui da Itapeva 1;Torres;Guarani;RS;-49.75911691;-29.3843464
2939;RS - LN - 017;Torres;Guarani;RS;-49.75821667;-29.3806
2940;RS - LN - 08;Torres;Guarani;RS;-49.75733333;-29.37663333
2941;RS - LN - 016;Torres;Guarani;RS;-49.75506667;-29.3656
2942;RS - LN - 015;Torres;Guarani;RS;-49.75493333;-29.37155
2943;RS - LN - 10;Torres;Guarani;RS;-49.75478333;-29.36783333
2944;RS - LN - 09;Torres;Guarani;RS;-49.75411667;-29.37416667
2945;Camping Itapeva;Torres;Guarani;RS;-49.7511472;-29.36700841
2946;RS - LN - 019;Torres;Guarani;RS;-49.74893333;-29.35336667
2947;RS - LN - 011;Torres;Guarani;RS;-49.74785;-29.36425
2948;RS - LN - 020;Torres;Guarani;RS;-49.74511667;-29.348
2949;JAZIDA DE AREIA 5;Três Cachoeiras;Guarani;RS;-49.93032434;-29.46180802
2950;Chimarrao;Três Cachoeiras;Guarani;RS;-49.97827509;-29.49777391
2951;Arroio Itaparú 1;Três Coroas;Guarani;RS;-50.7936011;-29.49364491
2952;Três Coroas;Três Coroas;Guarani;RS;-50.77917319;-29.5153004
2953;Rodeio Bonito 1;Três Coroas;Guarani;RS;-50.70982868;-29.48784777
2954;Rodeio Bonito 2;Três Coroas;Guarani;RS;-50.70955167;-29.4909338
2955;RS-BJC-002;Triunfo;Guarani;RS;-51.43692064;-29.87239543
2956;Vitelio Martini;Uruguaiana;Guarani;RS;-57.08585281;-29.76191347
2957;RS-343;Uruguaiana;Guarani;RS;-57.04478482;-29.70757634
2958;RS-342;Uruguaiana;Guarani;RS;-57.03797045;-29.70348111
2959;Fagundes;Uruguaiana;Guarani;RS;-56.99527809;-29.65142997
2960;Balneario S. Marcos;Uruguaiana;Guarani;RS;-56.84587536;-29.50630601
2961;Colônia Rizicola 1;Uruguaiana;Guarani;RS;-56.84476129;-29.50615128
2962;RS-Q-1: Colônia Rizicola;Uruguaiana;Guarani;RS;-56.8;-29.53333333
2963;Valdir Goettems;Venâncio Aires;Guarani;RS;-52.31810008;-29.51000531
2964;Sergio Roesler;Venâncio Aires;Guarani;RS;-52.29908205;-29.54759712
2965;Arno Kistemacher;Venâncio Aires;Guarani;RS;-52.2928419;-29.61673655
2966;Helmuth Bergmann;Venâncio Aires;Guarani;RS;-52.27674474;-29.5522174
2967;Valerno Konrad;Venâncio Aires;Guarani;RS;-52.22824181;-29.53135064
2968;Jose Armindo da Rosa;Venâncio Aires;Guarani;RS;-52.20204269;-29.64986042
2969;Alvicio Böhm;Venâncio Aires;Guarani;RS;-52.09724356;-29.66509963
2970;"Arquilau Vargas \""B\""";Venâncio Aires;Guarani;RS;-52.09288003;-29.60881642
2971;"Arquilau Vargas \""A\""";Venâncio Aires;Guarani;RS;-52.09140395;-29.60600396
2972;Adao Lopes;Venâncio Aires;Guarani;RS;-52.09059129;-29.66477668
2973;"Jose Armindo Roia \""A\""";Venâncio Aires;Guarani;RS;-52.07883201;-29.62455138
2974;"Paulo Deorr  \""B\""";Venâncio Aires;Guarani;RS;-52.0787888;-29.6819742
2975;"Elmar Henckes \""A\""";Venâncio Aires;Guarani;RS;-52.07864718;-29.62659237
2976;Osvaldo Henckes;Venâncio Aires;Guarani;RS;-52.07843633;-29.61985402
2977;"Elmar Henckes \""B\""";Venâncio Aires;Guarani;RS;-52.07831995;-29.62496164
2978;"Paulo Deorr  \""A\""";Venâncio Aires;Guarani;RS;-52.07820467;-29.68198679
2979;"Jose Armindo Roia \""C\""";Venâncio Aires;Guarani;RS;-52.07745407;-29.62124164
2980;"Jose Armindo Roia \""B\""";Venâncio Aires;Guarani;RS;-52.07721749;-29.6217861
2981;Libório Wilms;Venâncio Aires;Guarani;RS;-52.07248265;-29.649185
2982;"Manoel Israel de Freitas \""A\""";Venâncio Aires;Guarani;RS;-52.06398848;-29.62738759
2983;"Joao Ornelio dos Santos \""B\""";Venâncio Aires;Guarani;RS;-52.05251465;-29.62655865
2984;Joao Orlando Fischer;Venâncio Aires;Guarani;RS;-52.17924109;-29.46581789
2985;Laureano Holdenburg;Vera Cruz;Guarani;RS;-52.58732067;-29.66611873
2986;Ilha do Junco;Viamão;Guarani;RS;-51.06555481;-30.35477337
2987;Novo Lar de Menores;Viamão;Guarani;RS;-51.05095414;-30.08936608
2988;Praia da Pedreira;Viamão;Guarani;RS;-51.05035313;-30.35631421
2989;Lagoa Negra 1;Viamão;Guarani;RS;-50.98983345;-30.35811931
2990;Nei Bueno;Viamão;Guarani;RS;-50.92395563;-30.32888646
2991;RS-IJU-016;Vitória das Missões;Guarani;RS;-54.51389491;-28.3989974
2992;Bento Prestes;Encruzilhada do Sul;Guarani;RS;-52.892;-30.845
2993;Reinaldo Kappel ;Candelária;Guarani;RS;-52.681;-29.729
2994;RS-RP-86;Santa Cruz do Sul;Guarani;RS;-52.463029;-29.685423
2995;Bom Jardim Velho;Paverama;Guarani;RS;-51.744271;-29.526978
2996;Maximiliano de Almeida;Maximiliano de Almeida;Guarani;RS;-51.81;-27.53
2997;SC-U-470;Machadinho;Guarani;RS;-51.67;-27.56
2998;Saudade;Uruguaiana;Guarani;RS;-57.075626;-29.737054
2999;Carumbe;Uruguaiana;Guarani;RS;-57.128498;-29.779675
3000;Jaboticaba;Itapiranga;Guarani;RS;-53.733333;-27.166667
3001;Totó;Pelotas;Guarani;RS;-52.195;-31.711
3002;Camping;Pelotas;Guarani;RS;-52.17478191;-31.71114057
3003;Ribes;Pelotas;Guarani;RS;-52.405;-31.503
3004;Mondai;Vicente Dutra;Guarani;RS;-53.416667;-27.2
3005;RS-T-114;Marques de Souza;Guarani;RS;-52.12836852;-29.28116622
3006;Posto Fiscal;Pinhal da Serra;Guarani;RS;-51.1854;-27.8342
3007;Santa Rita ;Charqueadas;Guarani;RS;-51.533;-29.981
3008;Fazenda Soares ;Rio Grande;Guarani;RS;-52.222;-31.847
3009;Lincoln Steuernagel ;Pinhal Grande;Guarani;RS;-53.332;-29.417
3010;Joao Cantarelli;Restinga Seca;Guarani;RS;-53.383;-29.824
3011;Jeronimo Rodrigues ;Agudo;Guarani;RS;-53.249;-29.761
3012;Arnildo Drew;Santa Maria do Herval;Guarani;RS;-53.644;-29.678
3013;Capane;Restinga Seca;Guarani;RS;-53.17;-29.836
3014;Eri Rampellotto;Faxinal Soturno;Guarani;RS;-53.536;-29.532
3015;Albino Mazzari;Ivorá;Guarani;RS;-53.6;-29.48
3016;Emilio Kieffer;Paraíso do Sul;Guarani;RS;-53.555;-29.659
3017;Geronimo Rodrigues;Agudo;Guarani;RS;-53.08137219;-29.82759361
3018;Aurelio C. Bernardes ;Candelária;Guarani;RS;-52.681;-29.729
3019;Adolfo Schenkel;Alto Bela Vista;Guarani;RS;-51.565;-29.372
3020;Barra do Santo Cristo 1;Porto Mauá;Guarani;RS;-54.72;-27.568
3021;Itajuba 1;Porto Mauá;Guarani;RS;-54.668;-27.544
3022;Tres Bocas 2;Porto Mauá;Guarani;RS;-54.656;-27.529
3023;Maria Soares;Rio Grande;Guarani;RS;-52.22283566;-31.9195336
3024;Oscar Mendes;Rio Grande;Guarani;RS;-52.42805;-32.575655
3162;SC-CHA-02;(copiado);Guarani;(copiado);-53.05296388;-27.0016644
3163;SC-CHA-01;(copiado);Guarani;(copiado);-53.04815075;-26.99793488
3164;RS-URG-01;(copiado);Guarani;(copiado);-53.04429428;-27.1236658
3165;SC-CHA-03;(copiado);Guarani;(copiado);-53.03471044;-26.97833735
3166;RS-MSG-117;(copiado);Guarani;(copiado);-52.57967577;-32.5209574
3167;Armando Vortmann;(copiado);Guarani;(copiado);-52.39771919;-27.25001407
3168;RS-23: Valpirio Mendes Borges;(copiado);Guarani;(copiado);-52.27808333;-31.86477778
3169;Quiteria Barreira 3 - 02;(copiado);Guarani;(copiado);-52.24263881;-32.01172471
3170;Quiteria Barreira 3 - 01;(copiado);Guarani;(copiado);-52.19536336;-32.00985167
3171;RS - LC - 88;(copiado);Guarani;(copiado);-50.3635;-30.35533333
3172;Lagoa da Porteira 04;(copiado);Guarani;(copiado);-50.3315;-30.38366667
3173;Lagoa da Porteira 01;(copiado);Guarani;(copiado);-50.33116667;-30.3825
3174;Saudade;(copiado);Guarani;(copiado);-57.075626;-29.737054
3175;Carumbe;(copiado);Guarani;(copiado);-57.128498;-29.779675
3176;Sitio Linha Policial 7;(copiado);Guarani;(copiado);-53.0398;-27.12995
3177;Tapera;(copiado);Guarani;(copiado);-48.57;-27.69
