id;nome;Municipio;Classificação autora;UF;decimallon;decimallat
1679;Fenda do Tigre;Rio do Oeste;Abrigo_sobrocha;SC;-49.77750627;-27.21944536
1680;SC-P-1: Luizinho 1;São Joaquim;Abrigo_sobrocha;SC;-49.83755579;-28.46906299
1681;Capao dos Ossinhos;Urupema;Abrigo_sobrocha;SC;-49.94944811;-28.03161964
394;Ponto Suarez e Cardillo (2019) 9;Artigas;Aceramico;URG;-57.76661;-30.64977
395;Ponto Suarez e Cardillo (2019) 7;Artigas;Aceramico;URG;-57.6734;-30.42707
396;Ponto Suarez e Cardillo (2019) 5;Artigas;Aceramico;URG;-57.63285;-30.31892
397;Ponto Suarez e Cardillo (2019) 3;Artigas;Aceramico;URG;-57.6236;-30.21006
398;Ponto Suarez e Cardillo (2019) 6;Artigas;Aceramico;URG;-57.54889;-30.42849
399;Ponto Suarez e Cardillo (2019) 2;Artigas;Aceramico;URG;-57.45284;-30.26058
400;Ponto Suarez e Cardillo (2019) 1;Artigas;Aceramico;URG;-57.32903;-30.25666
401;Ponto Suarez e Cardillo (2019) 23;Canelones;Aceramico;URG;-55.76797;-34.25145
402;Ponto Suarez e Cardillo (2019) 28;Canelones;Aceramico;URG;-55.59579;-34.69401
403;Ponto Suarez e Cardillo (2019) 16;Cerro Largo;Aceramico;URG;-54.45808;-32.04292
404;Ponto Suarez e Cardillo (2019) 20;Colonia del Sacramento;Aceramico;URG;-57.38097;-33.95831
405;Ponto Suarez e Cardillo (2019) 80;Durazno;Aceramico;URG;-56.99258;-33.04708
406;Ponto Suarez e Cardillo (2019) 84;Durazno;Aceramico;URG;-56.86806;-32.82785
407;Ponto Suarez e Cardillo (2019) 79;Durazno;Aceramico;URG;-56.71464;-32.87098
408;Ponto Suarez e Cardillo (2019) 78;Durazno;Aceramico;URG;-56.65683;-32.89766
409;Ponto Suarez e Cardillo (2019) 77;Durazno;Aceramico;URG;-56.58924;-32.95014
410;Ponto Suarez e Cardillo (2019) 76;Durazno;Aceramico;URG;-56.55811;-32.86654
411;Ponto Suarez e Cardillo (2019) 75;Durazno;Aceramico;URG;-56.48518;-32.92079
412;Ponto Suarez e Cardillo (2019) 74;Durazno;Aceramico;URG;-56.34821;-32.87009
413;Ponto Suarez e Cardillo (2019) 96;Durazno;Aceramico;URG;-56.20858;-32.66464
414;Ponto Suarez e Cardillo (2019) 71;Durazno;Aceramico;URG;-56.09474;-32.77582
415;Ponto Suarez e Cardillo (2019) 68;Durazno;Aceramico;URG;-56.03604;-32.54724
416;Ponto Suarez e Cardillo (2019) 72;Durazno;Aceramico;URG;-55.99779;-32.80517
417;Ponto Suarez e Cardillo (2019) 73;Durazno;Aceramico;URG;-55.8795;-32.80428
418;Ponto Suarez e Cardillo (2019) 63;Durazno;Aceramico;URG;-55.65893;-32.56236
419;Ponto Suarez e Cardillo (2019) 62;Durazno;Aceramico;URG;-55.52375;-32.52768
420;Ponto Suarez e Cardillo (2019) 61;Durazno;Aceramico;URG;-55.42058;-32.51167
421;Ponto Suarez e Cardillo (2019) 18;Florida;Aceramico;URG;-56.32366;-33.41044
422;Ponto Suarez e Cardillo (2019) 17;Florida;Aceramico;URG;-55.63492;-33.29945
423;Ponto Suarez e Cardillo (2019) 24;Lavalleja;Aceramico;URG;-55.62282;-34.24007
424;Ponto Suarez e Cardillo (2019) 26;Lavalleja;Aceramico;URG;-55.55737;-34.58728
425;Ponto Suarez e Cardillo (2019) 25;Lavalleja;Aceramico;URG;-55.52321;-34.41652
426;Ponto Suarez e Cardillo (2019) 27;Lavalleja;Aceramico;URG;-55.42787;-34.59725
427;Ponto Suarez e Cardillo (2019) 29;Maldonado;Aceramico;URG;-55.46487;-34.70824
428;Ponto Suarez e Cardillo (2019) 30;Maldonado;Aceramico;URG;-55.37949;-34.66697
429;Ponto Suarez e Cardillo (2019) 31;Maldonado;Aceramico;URG;-55.35103;-34.76659
430;Ponto Suarez e Cardillo (2019) 32;Maldonado;Aceramico;URG;-55.26991;-34.71536
431;Ponto Suarez e Cardillo (2019) 33;Maldonado;Aceramico;URG;-54.91416;-34.88185
432;Ponto Suarez e Cardillo (2019) 12;Paysandú;Aceramico;URG;-57.89326;-31.53347
433;Ponto Suarez e Cardillo (2019) 13;Paysandú;Aceramico;URG;-57.87761;-31.64589
434;Ponto Suarez e Cardillo (2019) 81;Río Negro;Aceramico;URG;-57.19269;-33.01017
435;Ponto Suarez e Cardillo (2019) 82;Río Negro;Aceramico;URG;-57.12776;-32.90167
436;Ponto Suarez e Cardillo (2019) 83;Río Negro;Aceramico;URG;-57.00236;-32.8741
437;Ponto Suarez e Cardillo (2019) 85;Río Negro;Aceramico;URG;-56.97568;-32.62773
438;Ponto Suarez e Cardillo (2019) 86;Río Negro;Aceramico;URG;-56.84938;-32.63396
439;Ponto Suarez e Cardillo (2019) 95;Río Negro;Aceramico;URG;-56.81203;-32.39649
440;Ponto Suarez e Cardillo (2019) 87;Río Negro;Aceramico;URG;-56.71864;-32.64019
441;Ponto Suarez e Cardillo (2019) 94;Río Negro;Aceramico;URG;-56.68751;-32.40005
442;Ponto Suarez e Cardillo (2019) 15;Rivera;Aceramico;URG;-55.55665;-31.727
443;Ponto Suarez e Cardillo (2019) 48;Rivera;Aceramico;URG;-53.6562;-33.14149
444;Ponto Suarez e Cardillo (2019) 34;Rocha;Aceramico;URG;-54.43744;-34.6499
445;Ponto Suarez e Cardillo (2019) 35;Rocha;Aceramico;URG;-54.23822;-34.60578
446;Ponto Suarez e Cardillo (2019) 36;Rocha;Aceramico;URG;-54.076;-34.38095
447;Ponto Suarez e Cardillo (2019) 37;Rocha;Aceramico;URG;-53.965;-34.40656
448;Ponto Suarez e Cardillo (2019) 39;Rocha;Aceramico;URG;-53.86681;-34.29556
449;Ponto Suarez e Cardillo (2019) 40;Rocha;Aceramico;URG;-53.85685;-34.03373
450;Ponto Suarez e Cardillo (2019) 38;Rocha;Aceramico;URG;-53.84547;-34.39945
451;Ponto Suarez e Cardillo (2019) 44;Rocha;Aceramico;URG;-53.71739;-33.89
452;Ponto Suarez e Cardillo (2019) 47;Rocha;Aceramico;URG;-53.63913;-33.25249
453;Ponto Suarez e Cardillo (2019) 43;Rocha;Aceramico;URG;-53.62917;-33.94835
454;Ponto Suarez e Cardillo (2019) 46;Rocha;Aceramico;URG;-53.62205;-33.4204
455;Ponto Suarez e Cardillo (2019) 41;Rocha;Aceramico;URG;-53.60497;-34.09776
456;Ponto Suarez e Cardillo (2019) 42;Rocha;Aceramico;URG;-53.57651;-34.00242
457;Ponto Suarez e Cardillo (2019) 11;Salto, São Paulo;Aceramico;URG;-57.77444;-31.04822
458;Ponto Suarez e Cardillo (2019) 10;Salto, São Paulo;Aceramico;URG;-57.74598;-30.849
459;Ponto Suarez e Cardillo (2019) 21;San Jose, California;Aceramico;URG;-57.12056;-33.94265
460;Ponto Suarez e Cardillo (2019) 22;San Jose, California;Aceramico;URG;-56.73776;-34.11911
461;Ponto Suarez e Cardillo (2019) 19;Soriano;Aceramico;URG;-57.34682;-33.75055
462;Ponto Suarez e Cardillo (2019) 88;Tacuarembó;Aceramico;URG;-56.58968;-32.71756
463;Ponto Suarez e Cardillo (2019) 93;Tacuarembó;Aceramico;URG;-56.58701;-32.60995
464;Ponto Suarez e Cardillo (2019) 89;Tacuarembó;Aceramico;URG;-56.48918;-32.70689
465;Ponto Suarez e Cardillo (2019) 90;Tacuarembó;Aceramico;URG;-56.45716;-32.61261
466;Ponto Suarez e Cardillo (2019) 91;Tacuarembó;Aceramico;URG;-56.44026;-32.52723
467;Ponto Suarez e Cardillo (2019) 69;Tacuarembó;Aceramico;URG;-56.21036;-32.56147
468;Ponto Suarez e Cardillo (2019) 67;Tacuarembó;Aceramico;URG;-56.08317;-32.47609
469;Ponto Suarez e Cardillo (2019) 66;Tacuarembó;Aceramico;URG;-55.98712;-32.4752
470;Ponto Suarez e Cardillo (2019) 65;Tacuarembó;Aceramico;URG;-55.83859;-32.42362
471;Ponto Suarez e Cardillo (2019) 64;Tacuarembó;Aceramico;URG;-55.71497;-32.40494
472;Ponto Suarez e Cardillo (2019) 70;Tacuarembó;Aceramico;URG;-55.66916;-31.9618
473;Ponto Suarez e Cardillo (2019) 55;Tacuarembó;Aceramico;URG;-55.64559;-32.07053
474;Ponto Suarez e Cardillo (2019) 57;Tacuarembó;Aceramico;URG;-55.59845;-32.14257
475;Ponto Suarez e Cardillo (2019) 60;Tacuarembó;Aceramico;URG;-55.56021;-32.3747
476;Ponto Suarez e Cardillo (2019) 56;Tacuarembó;Aceramico;URG;-55.54331;-32.08031
477;Ponto Suarez e Cardillo (2019) 53;Tacuarembó;Aceramico;URG;-55.54287;-31.9638
478;Ponto Suarez e Cardillo (2019) 54;Tacuarembó;Aceramico;URG;-55.5024;-32.02339
479;Ponto Suarez e Cardillo (2019) 58;Tacuarembó;Aceramico;URG;-55.49173;-32.24841
480;Ponto Suarez e Cardillo (2019) 45;Treinta y Tres;Aceramico;URG;-54.16849;-33.39194
481;Ponto Suarez e Cardillo (2019) 50;Treinta y Tres;Aceramico;URG;-53.57153;-32.94725
482;Ponto Suarez e Cardillo (2019) 51;Treinta y Tres;Aceramico;URG;-53.35096;-32.80139
483;Laguna Canosa;Artigas;Aceramico;URG;-57.5805;-30.2993
484;Pay Paso 1;Artigas;Aceramico;URG;-57.45;-30.266
485;CalpicalD03;Artigas;Aceramico;URG;-57.366;-30.4167
486;Mt Site;Canelones;Aceramico;URG;-55.546523;-34.782504
487;Tres Pinos;Colonia del Sacramento;Aceramico;URG;-57.784608;-34.396503
488;M8;Colonia del Sacramento;Aceramico;URG;-57.625306;-34.369303
489;Minas de Callorda;Durazno;Aceramico;URG;-56.425;-32.883333
490;Urupez II;Maldonado;Aceramico;URG;-55.147024;-34.703165
491;Puerto La Tuna;Montevideo;Aceramico;URG;-56.331491;-34.772634
492;Lago Castillos;Rocha;Aceramico;URG;-54.505697;-34.698649
493;Craneo Marcado;Rocha;Aceramico;URG;-53.977772;-34.293654
494;Guardia del Monte;Rocha;Aceramico;URG;-53.884732;-34.291101
495;Cabo Polonio;Rocha;Aceramico;URG;-53.793375;-34.401629
496;Isla Larga;Rocha;Aceramico;URG;-53.646822;-33.599425
497;La Esmeralda;Rocha;Aceramico;URG;-53.593937;-34.081508
498;Tigre (K87);Treinta y Tres;Aceramico;URG;-54.583;-33.3
499;Nené Montesdeoca;Río Negro;Aceramico;URG;-58.35163;-33.16715
1162;Invernada dos Negros I I;Abdon Batista;Aceramico;SC;-51.06189726;-27.56787773
1163;SC-CHA-028;Águas Frias;Aceramico;SC;-52.86296485;-26.89448884
1164;Nelito Hang;Angelina;Aceramico;SC;-49.18204556;-27.54031942
1165;Três Riachos I;Biguaçu;Aceramico;SC;-48.75179891;-27.47241855
1166;Santa Terezinha I;Biguaçu;Aceramico;SC;-48.71645061;-27.49247152
1167;Rússia I;Biguaçu;Aceramico;SC;-48.70687411;-27.50486606
1168;Rússia II;Biguaçu;Aceramico;SC;-48.70655279;-27.50376888
1169;Encruzilhada I;Campos Novos;Aceramico;SC;-51.41329391;-27.54421086
1170;Encruzilhada II;Campos Novos;Aceramico;SC;-51.39957555;-27.54847597
1171;Isidro Manfroi;Campos Novos;Aceramico;SC;-51.29050313;-27.55326065
1172;Sebastiao Becker;Campos Novos;Aceramico;SC;-51.14246212;-27.55785172
1173;Augustinho Wilpert;Campos Novos;Aceramico;SC;-51.13232318;-27.55846661
1174;Sitio Santa Teresinha;Canoinhas;Aceramico;SC;-50.5036621;-26.03668124
1175;SC-CHA-027;Coronel Freitas;Aceramico;SC;-52.85839571;-26.90685134
1176;Sitio do Platô;Curitibanos;Aceramico;SC;-50.5224183;-27.46082301
1177;Doutor Pedrinho II;Doutor Pedrinho;Aceramico;SC;-49.52052574;-26.67715997
1178;Doutor Pedrinho III;Doutor Pedrinho;Aceramico;SC;-49.49396769;-26.70466629
1179;SC-PIX-01;Ibicaré;Aceramico;SC;-51.35129134;-27.09250761
1180;mirim doce 2;Mirim Doce;Aceramico;SC;-50.21639876;-27.19935008
1181;Mirim doce;Mirim Doce;Aceramico;SC;-50.18641987;-27.19694039
1182;SC-CHA-012;Nova Erechim;Aceramico;SC;-52.89504352;-26.85325629
1183;SC-CHA-011;Nova Erechim;Aceramico;SC;-52.89440715;-26.85311138
1184;SC-CHA-014;Nova Erechim;Aceramico;SC;-52.88927358;-26.87239611
1185;SC-CHA-015;Nova Erechim;Aceramico;SC;-52.8874528;-26.87123806
1186;SC-CHA-016;Nova Erechim;Aceramico;SC;-52.88680193;-26.87083156
1187;SC-CHA-013;Nova Erechim;Aceramico;SC;-52.88037574;-26.87964523
1188;SC-CHA-017;Nova Erechim;Aceramico;SC;-52.87583745;-26.86446988
1189;Pedra Branca 01;Palhoça;Aceramico;SC;-48.697708;-27.627933
1190;Aririú I;Palhoça;Aceramico;SC;-48.69471879;-27.67721497
1191;Santa Terezinha IV;Passos Maia;Aceramico;SC;-51.978375;-26.572326
1192;SC-CHA-07;Pinhalzinho;Aceramico;SC;-53.02387682;-26.83925006
1193;Santa Rosa de Lima 2;Santa Rosa, Paraguay;Aceramico;SC;-49.14780339;-28.08755891
1194;Santa Rosa de Lima;Santa Rosa, Paraguay;Aceramico;SC;-49.14661173;-28.08229053
1195;Santa Rosa de Lima 1;Santa Rosa, Paraguay;Aceramico;SC;-49.14643348;-28.08792846
1196;SC-CHA-02;São Carlos;Aceramico;SC;-53.05296388;-27.0016644
1197;SC-CHA-01;São Carlos;Aceramico;SC;-53.04815075;-26.99793488
1198;SC-URG-02;São Carlos;Aceramico;SC;-53.04240789;-27.04806288
1199;SC-CHA-03;São Carlos;Aceramico;SC;-53.03471044;-26.97833735
1200;Alto das Palmeiras;Taió;Aceramico;SC;-50.15783246;-27.06264769
1201;Fazenda Piazera;Taió;Aceramico;SC;-50.15686725;-27.09460972
1202;HCR-HIMASA;Taió;Aceramico;SC;-50.13858686;-27.10026766
1203;Vizentaimer;Taió;Aceramico;SC;-50.13611707;-27.10137196
1204;Passo Manso;Taió;Aceramico;SC;-50.10988999;-27.05154611
1205;Arno Zangheilini;Taió;Aceramico;SC;-50.09917083;-27.08825729
1206;Orli Nardelli;Taió;Aceramico;SC;-50.09491264;-27.05960271
1207;Claudenir Cardoso;Taió;Aceramico;SC;-50.09279932;-27.02926151
1208;Barragem Taió 1;Taió;Aceramico;SC;-50.05390282;-27.09585625
1209;Laudelino Lückmann;Taió;Aceramico;SC;-50.03387819;-27.12758164
1210;Artur Melchert;Taió;Aceramico;SC;-50.03363386;-27.05177862
1211;Cohab I;Taió;Aceramico;SC;-49.99680213;-27.12834178
1212;Ribeirao dos Lobos 2;Taió;Aceramico;SC;-49.99072129;-27.19085013
1213;Ribeirao dos Lobos;Taió;Aceramico;SC;-49.98753165;-27.18968064
1214;SC-ARA-063 - Poco da Lontra;Turvo;Aceramico;SC;-49.608245;-28.904809
1215;SC-IRA-001;Xanxerê;Aceramico;SC;-52.37873003;-26.96923062
1216;Gruta do Presepio;Rio do Oeste;Aceramico;SC;-49.77737334;-27.21959766
1217;Joao Roque Vingla I;Anita Garibaldi;Aceramico;SC;-51.1814059;-27.76636648
1218;Sitio oficina litica santa catarina;Anita Garibaldi;Aceramico;SC;-51.01046563;-27.78947646
1219;Laranjeiras III;Balneario CamboriÃº;Aceramico;SC;-48.58839197;-26.99668304
1220;Estaleiro I;Balneario CamboriÃº;Aceramico;SC;-48.57821792;-27.02345354
1221;Oficina Litica Ponta dos Naufragos;Barra Velha;Aceramico;SC;-48.68176668;-26.64009802
1222;Oficina Litica Praia da Lagoinha;Bombinhas;Aceramico;SC;-48.4826564;-27.14759221
1223;SPC.UHE.SR.02;Brunópolis;Aceramico;SC;-50.75581456;-27.41989243
1224;Joao Batista Carneiro;Campos Novos;Aceramico;SC;-51.45973126;-27.53929839
1225;Naufragados I;Florianópolis;Aceramico;SC;-48.560094;-27.835185
1226;Oficina Litica das Orquideas;Florianópolis;Aceramico;SC;-48.54667786;-27.61327221
1227;Ilha Irma do Meio I;Florianópolis;Aceramico;SC;-48.520823;-27.834801
1228;Matadeiro I;Florianópolis;Aceramico;SC;-48.4955464;-27.75766912
1229;Vera Muccillo;Florianópolis;Aceramico;SC;-48.47553142;-27.42765572
1230;Sitio Arqueológico Pedra da Guincha;Florianópolis;Aceramico;SC;-48.466805;-27.69302
1231;Sitio Arqueológico Ponta da Piteira;Florianópolis;Aceramico;SC;-48.465759;-27.691783
1232;Sitio Arqueológico Oficina Litica;Florianópolis;Aceramico;SC;-48.465344;-27.694825
1233;Ingleses III;Florianópolis;Aceramico;SC;-48.40373057;-27.41414018
1234;Santinho III;Florianópolis;Aceramico;SC;-48.37020915;-27.44976134
1235;Oficina litica da Vigia I;Garopaba;Aceramico;SC;-48.61040622;-28.01945539
1236;Oficina litica da Vigia II;Garopaba;Aceramico;SC;-48.608298;-28.017334
1237;Oficina Litica Ponta da Guaiúba;Imbitubakj;Aceramico;SC;-48.72115155;-28.28971966
1238;Rio Bonito;Ituporanga;Aceramico;SC;-49.44413262;-27.54099159
1239;Barragem Norte 2;José Boiteux;Aceramico;SC;-49.679137;-26.895029
1240;Fazenda Pai Querê III;Lages;Aceramico;SC;-50.64783602;-28.32256587
1241;Praia de Seixos da Barra I;Lages;Aceramico;SC;-50.42535138;-28.43271962
1242;Praia de Seixos do Praiao;Lages;Aceramico;SC;-50.40850039;-28.42392788
1243;Passo do Ira I;Lages;Aceramico;SC;-50.40032744;-28.39028652
1244;Praia de Seixos da Invernada Velha;Lages;Aceramico;SC;-50.39094383;-28.38546988
1245;Guarda do Embaú III;Palhoça;Aceramico;SC;-48.58409971;-27.90467807
1246;Ilha do Papagaio I;Palhoça;Aceramico;SC;-48.580606;-27.855334
1247;Oficina litica Praia Grande;Penha;Aceramico;SC;-48.59680412;-26.78129251
1248;Enseada das Garoupas;Porto Belo;Aceramico;SC;-48.549659;-27.156981
1249;Oficina do Tigre;Rio do Oeste;Aceramico;SC;-49.775285;-27.219453
1250;Alto Palmeiras 1;Rio dos Cedros;Aceramico;SC;-49.369139;-26.546824
1251;Laranjeiras VII;São Francisco do Sul;Aceramico;SC;-48.6711476;-26.2755059
1252;Praia de Seixos do Cachoeirao II;São Joaquim;Aceramico;SC;-50.40626587;-28.39984452
1253;Praia de Seixos da Serraria;São Joaquim;Aceramico;SC;-50.3908532;-28.44056705
1254;Praia de Seixos do Rio Morto I;São Joaquim;Aceramico;SC;-50.3852816;-28.44513645
1255;Praia de Seixos da Ponte I;São Joaquim;Aceramico;SC;-50.29237179;-28.45073271
1256;Praia de Seixos da Volta da Couve;São Joaquim;Aceramico;SC;-50.25298503;-28.44861764
1257;Barragem Taió 03;Taió;Aceramico;SC;-50.09265488;-27.06853179
1258;Cachoeira do Escorpiao;Timbé do Sul;Aceramico;SC;-49.89509954;-28.76826173
1259;Arthur Piassoli II;Timbé do Sul;Aceramico;SC;-49.85815628;-28.82151053
1260;Arthur Piassoli I;Timbé do Sul;Aceramico;SC;-49.84442176;-28.82817154
1261;Oficina litica do rio Sao Francisco;Urubici;Aceramico;SC;-49.63393112;-27.95914859
1262;Base Aerea II;Florianópolis;Aceramico;SC;-48.57174385;-27.67399435
2189;RS-I-50: Lageado dos Fósseis;Alegrete;Aceramico;RS;-55.7;-29.583333
2190;Pedra Grande 8;São Pedro do Sul;Aceramico;RS;-54.112058;-29.652223
2191;Porto das Laranjeiras;Itaqui;Aceramico;RS;-56.305224;-28.950467
2192;Schmitz;Bom Princípio;Aceramico;RS;-51.404167;-29.568056
2193;RS-IBI-038;Alegrete;Aceramico;RS;-56.03341373;-29.416354
2194;RS-IBI-051;Alegrete;Aceramico;RS;-56.02752179;-29.4299926
2195;RS-IBI-039;Alegrete;Aceramico;RS;-56.02282313;-29.44374794
2196;RS-IBI-053;Alegrete;Aceramico;RS;-56.01468192;-29.47213366
2197;RS-IBI-052;Alegrete;Aceramico;RS;-56.00782852;-29.46102756
2198;RS-IBI-047;Alegrete;Aceramico;RS;-55.99462844;-29.53104948
2199;RS-IBI-040;Alegrete;Aceramico;RS;-55.97745614;-29.59980219
2200;RS-IBI-042;Alegrete;Aceramico;RS;-55.9733116;-29.67247046
2201;RS-IBI-041;Alegrete;Aceramico;RS;-55.97015702;-29.63723303
2202;RS-IBI-049;Alegrete;Aceramico;RS;-55.9671462;-29.67209767
2203;RS-IBI-046;Alegrete;Aceramico;RS;-55.96442628;-29.68642507
2204;RS-IBI-050;Alegrete;Aceramico;RS;-55.96278096;-29.6916553
2205;RS-IBI-045;Alegrete;Aceramico;RS;-55.95932267;-29.72132698
2206;RS-IBI-085;Alegrete;Aceramico;RS;-55.95554508;-29.76461337
2207;RS-IBI-043;Alegrete;Aceramico;RS;-55.95541715;-29.70610844
2208;RS-IBI-044;Alegrete;Aceramico;RS;-55.95077639;-29.71400405
2209;RS-IBI-060;Alegrete;Aceramico;RS;-55.95063003;-29.89258098
2210;RS-IBI-059;Alegrete;Aceramico;RS;-55.94410427;-29.94374883
2211;RS-IBI-081;Alegrete;Aceramico;RS;-55.94263504;-29.90042214
2212;RS-IBI-080;Alegrete;Aceramico;RS;-55.94015008;-29.9912278
2213;RS-IBI-079;Alegrete;Aceramico;RS;-55.93989851;-30.02366642
2214;RS-IBI-030;Alegrete;Aceramico;RS;-55.84641129;-30.14018655
2215;RS-IBI-029;Alegrete;Aceramico;RS;-55.83503613;-30.09391275
2216;RS-IBI-065;Alegrete;Aceramico;RS;-55.83354729;-30.09344837
2217;RS-IBI-027;Alegrete;Aceramico;RS;-55.83331806;-30.06877591
2218;RS-IBI-028;Alegrete;Aceramico;RS;-55.83077127;-30.09478625
2219;RS-IBI-026;Alegrete;Aceramico;RS;-55.8240295;-30.03747155
2220;RS-IBI-025;Alegrete;Aceramico;RS;-55.81590558;-29.99586295
2221;RS-IBI-024;Alegrete;Aceramico;RS;-55.80606839;-29.95419309
2222;RS-IBI-064;Alegrete;Aceramico;RS;-55.7389757;-29.87088456
2223;RS-IBI-063;Alegrete;Aceramico;RS;-55.73806079;-29.86954031
2224;RS-IBI-061;Alegrete;Aceramico;RS;-55.7205023;-29.7792876
2225;RS I 15 - edson dos Anjos;Alegrete;Aceramico;RS;-55.72023831;-29.8159167
2226;Arroio Jararaca;Alegrete;Aceramico;RS;-55.71611111;-29.79805555
2227;RS-IBI-021;Alegrete;Aceramico;RS;-55.71551244;-29.7828397
2228;RS-IBI-022;Alegrete;Aceramico;RS;-55.70997092;-29.79146658
2229;RS-IBI-062;Alegrete;Aceramico;RS;-55.70472528;-29.80917394
2230;RS-IBI-023;Alegrete;Aceramico;RS;-55.69736094;-29.83209385
2231;RS-URG-01;Alpestre;Aceramico;RS;-53.04429428;-27.1236658
2232;RS-URG-11;Alpestre;Aceramico;RS;-53.03908958;-27.10419315
2233;Sitio dos Polidores;Antônio Prado;Aceramico;RS;-51.45948309;-28.89274886
2234;Sitio Ponta - Ponta;Antônio Prado;Aceramico;RS;-51.45410453;-28.88704463
2235;Morrinhos RS J 33C;Barão;Aceramico;RS;-51.85871147;-30.32056311
2236;Morrinhos RS J33A;Barão do Triunfo;Aceramico;RS;-51.85080319;-30.31390535
2237;Morrinhos RS J33B;Barão do Triunfo;Aceramico;RS;-51.85043614;-30.31114649
2238;RS-BJC-001;Barão do Triunfo;Aceramico;RS;-51.70117003;-30.42650712
2239;RS - P - 74;Bom Jesus;Aceramico;RS;-50.70665172;-28.32317703
2240;RS - P - 47;Bom Jesus;Aceramico;RS;-50.67183259;-28.33403819
2241;RS - P - 50;Bom Jesus;Aceramico;RS;-50.67168359;-28.33936362
2242;RS - P - 53;Bom Jesus;Aceramico;RS;-50.67031115;-28.34437918
2243;RS - P - 49;Bom Jesus;Aceramico;RS;-50.66970521;-28.3324624
2244;RS - P - 54;Bom Jesus;Aceramico;RS;-50.66937222;-28.34445815
2245;RS - P - 52;Bom Jesus;Aceramico;RS;-50.66895289;-28.34478209
2246;RS - P - 56;Bom Jesus;Aceramico;RS;-50.66883823;-28.34885288
2247;RS - P - 57;Bom Jesus;Aceramico;RS;-50.66147519;-28.34761619
2248;RS - P - 58;Bom Jesus;Aceramico;RS;-50.65989094;-28.3452653
2249;RS - P - 76;Bom Jesus;Aceramico;RS;-50.51708077;-28.43686958
2250;RS - P - 69;Bom Jesus;Aceramico;RS;-50.24873716;-28.43244873
2251;RS - P - 68;Bom Jesus;Aceramico;RS;-50.24774863;-28.43217248
2252;RS-BIC-013;Bossoroca;Aceramico;RS;-55.19789088;-28.71342099
2253;RS-BIC-005;Bossoroca;Aceramico;RS;-55.11998836;-28.67601281
2254;RS-BIC-004;Bossoroca;Aceramico;RS;-55.11433742;-28.67273979
2255;RS-BIC-003;Bossoroca;Aceramico;RS;-55.10498753;-28.66296284
2256;RS-BIC-001;Bossoroca;Aceramico;RS;-55.07676887;-28.65522867
2257;Ferramenta;Bossoroca;Aceramico;RS;-55.06156936;-28.6823354
2258;Ravina;Bossoroca;Aceramico;RS;-55.05733613;-28.68050607
2259;Menghin;Bossoroca;Aceramico;RS;-55.05132646;-28.67404903
2260;Mutuca;Bossoroca;Aceramico;RS;-55.04907675;-28.67121931
2261;Riacho;Bossoroca;Aceramico;RS;-55.0485907;-28.67260194
2262;Timbaúva;Bossoroca;Aceramico;RS;-54.97936159;-28.61191441
2263;RS-PIR-010;Bossoroca;Aceramico;RS;-54.96910989;-28.60264754
2264;RS-PIR-008;Bossoroca;Aceramico;RS;-54.95092864;-28.59221363
2265;Ovelha Morta;Bossoroca;Aceramico;RS;-54.94878438;-28.59470775
2266;RS-PIR-005;Bossoroca;Aceramico;RS;-54.90727724;-28.57814741
2267;Sitio Barranco;Caxias do Sul;Aceramico;RS;-51.03063284;-29.12639844
2268;Sitio das Macieiras;Caxias do Sul;Aceramico;RS;-51.03063073;-29.11925903
2269;RS-MSG-102 AREIAL I;Chuí;Aceramico;RS;-53.39933658;-33.74131516
2270;RS-MSG-103 AREIAL II;Chuí;Aceramico;RS;-53.39606245;-33.74427299
2271;RS-MSG-105 AREIAL IV;Chuí;Aceramico;RS;-53.39524442;-33.74318889
2272;RS-MSG-104 AREIAL III;Chuí;Aceramico;RS;-53.3942264;-33.74461518
2273;RS CA 04 - Agropecuaria Tapera;Encruzilhada do Sul;Aceramico;RS;-52.60598054;-30.89599679
2274;RS CA 01 - Elso dos Santos Leite - km 44;Encruzilhada do Sul;Aceramico;RS;-52.57685589;-30.87214335
2275;RS CA 05 - Hilda Prestes;Encruzilhada do Sul;Aceramico;RS;-52.57255354;-30.83053045
2276;Sitio do Vinhedo;Fagundes Varela;Aceramico;RS;-51.79035238;-28.93052093
2277;NIENTE;Giruá;Aceramico;RS;-54.36690056;-28.16349367
2278;Elemar Mundt;Ibarama;Aceramico;RS;-53.24880412;-29.42467028
2279;Euclides Leal;Ibarama;Aceramico;RS;-53.22464242;-29.37423795
2280;Casa de Maquinas;Ijuí;Aceramico;RS;-53.88194662;-28.30290994
2281;area do Canal;Ijuí;Aceramico;RS;-53.8792286;-28.29773539
2282;PICA-PAU;Itacurubi;Aceramico;RS;-55.13030314;-28.74502496
2283;ICAMAQUa;Itacurubi;Aceramico;RS;-55.1241982;-28.74287393
2284;RS-I-71: Barbosa;Itaqui;Aceramico;RS;-56.7275;-29.37027778
2285;RS-IJ-67:Pessegueiro;Itaqui;Aceramico;RS;-56.39722222;-28.9975
2286;RS-IBI-008;Itaqui;Aceramico;RS;-55.9966108;-29.15449642
2287;RS-IBI-005;Itaqui;Aceramico;RS;-55.97233474;-29.1536265
2288;RS-IBI-004;Itaqui;Aceramico;RS;-55.97181563;-29.15516579
2289;RS-BIC-030;Maçambara;Aceramico;RS;-55.78766929;-29.07874764
